post_id,post_name,url,issue_types,gsc_clicks,gsc_impressions,backlinks,ref_domains,h2_count,anchor_count,promo_pattern,wire_style,claim_check_style,writing_qc_verdict,suggested_action,why,sample_1,sample_2,sample_3,batch_reason
326323,ourbit-distributes-85-of-bitch-memecoin-to-community-alongside-supercex-debut-with-dex-integration,https://coincu.com/ourbit-distributes-85-of-bitch-memecoin-to-community-alongside-supercex-debut-with-dex-integration/,visible_raw_url_in_text,0,0,0,0,0,11,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ed observers of memecoin culture, Ourbit understands the unique psychology and motivations of degen traders. [ https://www.youtube.com/watch?v=u-cnFxSQkhI ] With the total supply of $BITCH being 1 billion, Ourbit is distributing 85% of $BITCH total supply to the community, demonstrating its maximum degen energy. $BITCH represents ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
325810,binofi-next-gen-hybrid-exchange-lists-on-coinmarketcap-and-launches-its-bino-token-presale,https://coincu.com/binofi-next-gen-hybrid-exchange-lists-on-coinmarketcap-and-launches-its-bino-token-presale/,visible_raw_url_in_text,0,0,0,0,0,15,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"anced order execution, and AI-driven automation, BinoFi is aiming to change how crypto assets are traded. Website: https://binofi.com Whitepaper: https://whitepaper.binofi.com Telegram: https://t.me/binofilabs Twitter: https://x.com/Binoficom CoinMarketCap: https://coinmarketcap.com/currenci",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
325785,bullionaire-coin-bull-secures-400000-in-private-investment-to-develop-luxury-focused-cryptocurrency,https://coincu.com/bullionaire-coin-bull-secures-400000-in-private-investment-to-develop-luxury-focused-cryptocurrency/,visible_raw_url_in_text,0,0,0,0,0,7,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,ing partnerships in the luxury sector. The total supply is capped at 1 billion tokens. Users can visit: Website: https://bullionairecoin.com X (formerly Twitter): https://x.com/bullionairecoin Telegram: https://t.me/+vlxXoRJKbWA0ODY8 Legal Disclaimer Bullionaire Coin is intended for individuals familiar ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
324262,dtx-exchange-sets-final-token-price-at-0-36-as-presale-concludes,https://coincu.com/dtx-exchange-sets-final-token-price-at-0-36-as-presale-concludes/,visible_raw_url_in_text,0,0,0,0,0,8,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal, community on Telegram. Users can visit the links below for further details about DTX Exchange (DTX): Website: https://dtxexchange.com Whitepaper: https://dtx.exchange/whitepaper.pdf Twitter: www.twitter.com/dtxexchange Telegram: www.t.me/dtxexchange Contact DTX Exchange ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
322305,banana-is-live-on-lines-dapp-portal-pioneering-ai-powered-data-sovereignty-and-rewards,https://coincu.com/banana-is-live-on-lines-dapp-portal-pioneering-ai-powered-data-sovereignty-and-rewards/,visible_raw_url_in_text,0,0,0,0,0,8,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"urture AI companions, and explore the future of data ownership. Users can join BANANA’s LINE Official Account : https://line.me/R/ti/p/@banana_ai Users can play BANANA on LINE’s Mini Dapp : https://liff.line.me/2006868971-7k419bK9?referral=QL57VR3 About BANANA BANANA is an AI-powered application with gamifi",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
321905,bydfi-partners-with-safeheron-to-launch-moonx-the-ultimate-platform-for-secure-memecoin-trading,https://coincu.com/bydfi-partners-with-safeheron-to-launch-moonx-the-ultimate-platform-for-secure-memecoin-trading/,visible_raw_url_in_text,0,0,0,0,0,13,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"t self-custody services and MPC privatization solutions, enhancing both security and management efficiency. Website: https://safeheron.com/ Twitter: https://twitter.com/Safeheron About BYDFi BYDFi (BUIDL Your Dream Finance) is a Forbes-recognized global top 10 crypto exchange, founded in 2020 and trusted ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
321783,whale-casino-introduces-battlepass-season-1-with-new-features-and-rewards,https://coincu.com/whale-casino-introduces-battlepass-season-1-with-new-features-and-rewards/,visible_raw_url_in_text,0,0,0,0,0,6,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,any gas fees. Users can discover the future of Whale Casino and $WHALE token by checking them out here: Website: https://whale.io/ Socials: https://linktr.ee/whalesocials_tg Contact Spokesperson Whale.io suppor@whale.io Contact Spokesperson Whale.io suppor@whale.io ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
321492,bhad-bhabie-launches-bhad-a-community-token-built-with-purpose,https://coincu.com/bhad-bhabie-launches-bhad-a-community-token-built-with-purpose/,visible_raw_url_in_text,0,0,0,0,0,11,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,hat influence can be used for good—and that crypto doesn’t have to be shady to succeed. Useful Links: Website: https://www.bhad.xyz/ X (Twitter): https://x.com/bhadtoken Instagram: https://www.instagram.com/bhadtoken/ Telegram: http://t.me/BhadToken TikTok: https://www.tiktok.com/@bhadtokenof,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
313728,ethereum-l2-taiko-and-dorahacks-are-launching-the-largest-anonymous-community-vote-in-crypto-history,https://coincu.com/ethereum-l2-taiko-and-dorahacks-are-launching-the-largest-anonymous-community-vote-in-crypto-history/,visible_raw_url_in_text,0,0,0,0,0,4,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"tier tech verticals in Web3, AI, Quantum and more. For more information on the Taiko Grants Program, users can visit https://taiko.xyz/grant-program . Contacts Steve Ngok steve@dorahacks.com George Pagonis george@dorahacks.com ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
311395,sentient-completes-record-breaking-ownership-mint-for-worlds-first-decentralized-loyal-ai-model,https://coincu.com/sentient-completes-record-breaking-ownership-mint-for-worlds-first-decentralized-loyal-ai-model/,visible_raw_url_in_text,0,0,0,0,0,3,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ey stakeholders. With AGI on the horizon, its mission is to ensure it serves humanity, not corporations. Learn more: https://sentient.foundation/ Contact Market Across pr@marketacross.com ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
305280,chaingpt-and-binance-pay-join-forces-on-rewards-giveaway,https://coincu.com/chaingpt-and-binance-pay-join-forces-on-rewards-giveaway/,visible_raw_url_in_text,0,0,0,0,0,27,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," user engagement, and real-world application of the CGPT token. For more information about the campaign, please visit: https://merchant.binance.com/en/how-to-accept/cgpt About ChainGPT Incepted in 2023, ChainGPT is a leading provider of AI-powered tools for the blockchain and Web3 industries. It emerged as a project to bridge the gap betw",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
304664,whale-casino-launches-lootboxes-the-first-casino-to-introduce-this-reward-feature,https://coincu.com/whale-casino-launches-lootboxes-the-first-casino-to-introduce-this-reward-feature/,visible_raw_url_in_text,0,0,0,0,0,4,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"s they offer at Whale Casino. More details about Whale Casino and the $WHALE token can be found here: Website: https://whale.io/ Socials: https://linktr.ee/whalesocials_tg For further information or to discuss partnership opportunities, users can contact: support@whale.io Contact Spokesp",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
304536,elastos-secures-20m-investment-from-rollman-capital-to-unlock-trillions-in-bitcoin-finance,https://coincu.com/elastos-secures-20m-investment-from-rollman-capital-to-unlock-trillions-in-bitcoin-finance/,visible_raw_url_in_text,0,0,0,0,0,19,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,", entrepreneurs, developing governments, commodity trading firms, banks, family offices, and pension funds. Website: https://rollmanmanagement.com/ Contact Ahmed IJ Elastos Ahmed@elastos.info ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
304531,new-ai-meme-coin-dawgz-ai-crosses-1-million-in-its-third-presale-round,https://coincu.com/new-ai-meme-coin-dawgz-ai-crosses-1-million-in-its-third-presale-round/,visible_raw_url_in_text,0,0,0,0,0,7,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"define expectations for meme-driven tokens by focusing on security, community, and innovation. Official Website: https://dawgz.ai Social Media: X (Twitter): https://x.com/Dawgz_AI Telegram: https://t.me/DawgzAI_Official Instagram: https://instagram.com/dawgzaiofficial Contact ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
304059,hugo-meme-coin-unveils-ai-driven-transparency-tool-as-multi-chain-expansion-begins,https://coincu.com/hugo-meme-coin-unveils-ai-driven-transparency-tool-as-multi-chain-expansion-begins/,visible_raw_url_in_text,0,0,0,0,0,5,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"lti-chain expansion and community initiatives, users can visit: Official website: www.hugomeme.com . Twitter (X): https://x.com/hugofoma Telegram: https://t.me/Hugofoma/1 Contact Mark Knorr johnlemonmeme@gmail.com ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
303282,a-r-t-digital-secures-exclusive-agreement-with-forced-physics-to-transform-bitcoin-mining-cooling-technology,https://coincu.com/a-r-t-digital-secures-exclusive-agreement-with-forced-physics-to-transform-bitcoin-mining-cooling-technology/,visible_raw_url_in_text,0,0,0,0,0,5,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ested users can see the Demonstration of the Bitmain S19 Pro Hydro Running in Scottsdale, AZ at 105°F here: https://youtu.be/aZJM68idXeQ About Forced Physics Forced Physics specializes in pioneering thermal management technologies. Its patented JouleForce cooling technology enables unmatched cooling perfor",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
302839,defi-agents-ai-secures-1-2m-to-drive-innovation-in-ai-powered-decentralized-finance,https://coincu.com/defi-agents-ai-secures-1-2m-to-drive-innovation-in-ai-powered-decentralized-finance/,visible_raw_url_in_text,0,0,0,0,0,8,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," and more accessible, DeFi Agents AI is set to define the next wave of innovation in blockchain technology. Website: https://defiagents.ai . Twitter / X: https://x.com/AIDeFiAgents Telegram: https://t.me/defiagentsai Contact CMO Oliver Green DeFI Agents AI oliver@defiagents.ai ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
302692,xrp-gains-momentum-toward-5-amid-sec-appeal-challenges-bydfi-stays-investor-favorite,https://coincu.com/xrp-gains-momentum-toward-5-amid-sec-appeal-challenges-bydfi-stays-investor-favorite/,visible_raw_url_in_text,0,0,0,0,0,15,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ke Banxa, Transak, and Mercuryo simplify the crypto purchasing process, ensuring low-cost transactions. Website: https://www.bydfi.com Customer Support: CS@bydfi.com Business Inquiries: BD@bydfi.com Media Contact: media@bydfi.com Social Media: Twitter | LinkedIn | Facebook | Telegram",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
302090,fire-token-launches-presale-for-tokenized-bitcoin-mining-operation-in-canada,https://coincu.com/fire-token-launches-presale-for-tokenized-bitcoin-mining-operation-in-canada/,visible_raw_url_in_text,0,0,0,0,0,6,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"stem. For more information, investment inquiries, or to join the community please check the links below: Telegram: https://t.me/Firetokenecosystem X: https://x.com/Fire_Token_Army Website: fire-token.ca Contact CEO Levi Rietveld Fire Token levicryptohga@gmail.com ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
302015,bydfi-launches-innovative-perpetual-contract-copy-trading-feature-welcomes-global-traders-to-join,https://coincu.com/bydfi-launches-innovative-perpetual-contract-copy-trading-feature-welcomes-global-traders-to-join/,visible_raw_url_in_text,0,0,0,0,0,17,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," BUIDL Your Dream Finance. For inquiries and support, users can reach to BYDFi via the following: Website: https://www.bydfi.com Support Email: CS@bydfi.com Business Partnerships: BD@bydfi.com Media Inquiries: media@bydfi.com Users are invited to stay connected with BYDFi through their soci",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
300020,storage-focused-xenea-blockchain-opens-ecosystem-partnership-opportunities-ahead-of-mainnet-launchstorage-focused-xenea-blockchain-opens-ecosystem-partnership-opportunities-ahead-of-mainnet-launch,https://coincu.com/storage-focused-xenea-blockchain-opens-ecosystem-partnership-opportunities-ahead-of-mainnet-launchstorage-focused-xenea-blockchain-opens-ecosystem-partnership-opportunities-ahead-of-mainnet-launch/,visible_raw_url_in_text,0,0,0,0,0,12,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,nies interested in collaborating with Xenea beyond the listed categories are also welcome. Partnership Inquiry Form: https://forms.gle/AKFU66cRRuJ3C5nt9 For more information on Xenea Homepage: https://xenea.io Blog: https://xenea.io/blog X (Twitter): https://x.com/Xenea_io Discord: https://discord.com/invite/Xe,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
299142,opx-live-launching-a-unified-platform-for-the-creator-economy-2-0,https://coincu.com/opx-live-launching-a-unified-platform-for-the-creator-economy-2-0/,visible_raw_url_in_text,0,0,0,0,0,5,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal, just a platform—it’s a movement to safeguard and grow the creator economy. Contact: info@opxlive.com X Link : https://x.com/opxlivedotcom Website Link: opxlive.com #OPXLive #TokenCreation #StreamingRevolution Contact Co Founder Arthur Rozon OPX Live dma@opxlive.com ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
299129,new-meme-coin-pepeto-launches-presale-new-impressive-measures-to-engage-pepeto-army,https://coincu.com/new-meme-coin-pepeto-launches-presale-new-impressive-measures-to-engage-pepeto-army/,visible_raw_url_in_text,0,0,0,0,0,10,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"tent across platforms. Share and Tag Pepeto&#8217;s Reels and Stories on Instagram and other social platforms. https://x.com/Pepetocoin/status/1871601254537076947 Once these conditions are fulfilled, participants will be eligible for the last two steps, which will be revealed on January 1, 2025. The campaign will culminate in a liv",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
298942,bc-game-launches-wukong-slot-game-now-playable-with-crypto,https://coincu.com/bc-game-launches-wukong-slot-game-now-playable-with-crypto/,visible_raw_url_in_text,0,0,0,0,0,7,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"dedicated to providing players with exciting, fair, and innovative ways to engage with the world of gaming. Website: https://bc.game/ X: https://x.com/bcgame Telegram: https://t.me/bcgamewin Contact Olivia D oliviadi@bcgame.com ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
298562,k-culture-meme-coin-pepe-buldak-surpasses-2-million-in-presale,https://coincu.com/k-culture-meme-coin-pepe-buldak-surpasses-2-million-in-presale/,visible_raw_url_in_text,0,0,0,0,0,5,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,the ongoing presale. The social media pages below provide the latest developments and news on Pepe Buldak. Telegram: https://t.me/pepebuldak_official X: https://x.com/pepebuldak Contact Pepe Rony Pepe Buldak pepebuldak@pepebuldak.com ,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
298433,dawgz-ai-crosses-500000-in-presale-a-new-ai-powered-meme-coin-for-crypto-enthusiasts,https://coincu.com/dawgz-ai-crosses-500000-in-presale-a-new-ai-powered-meme-coin-for-crypto-enthusiasts/,visible_raw_url_in_text,0,0,0,0,0,6,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,stication of advanced AI technologies to provide long-term value for investors and participants. Official Website: https://dawgz.ai Social Media: X (Twitter): https://x.com/Dawgz_AI Telegram: https://t.me/DawgzAI_Official Instagram: https://www.instagram.com/dawgzaiofficial/ Con,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
298403,pepetos-2-8m-presale-highlights-vision-for-supporting-memecoins-ahead-of-2025,https://coincu.com/pepetos-2-8m-presale-highlights-vision-for-supporting-memecoins-ahead-of-2025/,visible_raw_url_in_text,0,0,0,0,0,11,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"iven approach, aiming to establish itself as a significant player in the memecoin landscape. PIC 1 X POST X link : https://x.com/Pepetocoin/status/1858164275480834299 Audited for Security and Transparency Pepeto has achieved a key milestone by securing audits from two major certification bodies, SolidProof and Coinsult. These audits vali",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
297748,pepeto-project-launches-utility-driven-solutions-for-memecoins,https://coincu.com/pepeto-project-launches-utility-driven-solutions-for-memecoins/,visible_raw_url_in_text,0,0,0,0,0,8,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," executing Q1 2025 milestones, including its website upgrade to prepare for the launch of PepetoSwap’s beta version. https://x.com/Pepetocoin/status/1864282909319848198 Two major announcements are rumored to include a beta utility launch and potential exchange listings. Community and Hype According to the team, Pepeto’s narrative-dri",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
297130,pepeto-introduces-advanced-features-for-memecoin-enthusiasts,https://coincu.com/pepeto-introduces-advanced-features-for-memecoin-enthusiasts/,visible_raw_url_in_text,0,0,0,0,0,11,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal, and a staking platform aimed at rewarding participants for sustained engagement. The official website for Pepeto is https://pepeto.io Users should exercise caution and not visit any unofficial platforms or google sponsored websites. Pepeto’s Community Engagement through Thematic Storytelling Pepeto sets,,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
296691,xhaven-launches-xvn-token,https://coincu.com/xhaven-launches-xvn-token/,visible_raw_url_in_text,0,0,0,0,0,9,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," xHaven offers a comprehensive suite of tools and services to empower its users. For more information, users can visit https://xhaven.io . About Ichi ICHI is a non-custodial, automated protocol that optimizes capital efficiency in decentralized finance (DeFi). By utilizing single-sided concentrated liquidit",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
296369,pepeto-ico-hits-2-million-milestone-showcasing-strong-community-support,https://coincu.com/pepeto-ico-hits-2-million-milestone-showcasing-strong-community-support/,visible_raw_url_in_text,0,0,0,0,0,13,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"culous approach highlights Pepeto’s commitment to fostering sustainability and supporting a thriving ecosystem. https://www.youtube.com/watch?v=qXZWPZDkScw Pepeto’s commitment to security and transparency is evident, having successfully passed rigorous audits by SolidProof and Coinsult . These checks ensure the project offers t",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
296085,anita-ai-the-first-ai-driven-influencer-launches-her-own-token-anita,https://coincu.com/anita-ai-the-first-ai-driven-influencer-launches-her-own-token-anita/,visible_raw_url_in_text,0,0,0,0,0,13,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ment. This is the first token fully managed by an AI influencer, from development to deployment. As Anita emphasizes https://youtu.be/2NJ5EvhJn_w?si=onpl_658N6e6a1Ay “$ANITA isn’t just another token; it’s the future of decentralized collaboration. Built by me, managed by me, and driven by AI.” Here’s how Anita aims to ensure val",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
296075,iyield-launches-cryptos-1st-financial-planning-tool,https://coincu.com/iyield-launches-cryptos-1st-financial-planning-tool/,visible_raw_url_in_text,0,0,0,0,0,6,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"ting, and cash flow monitoring, helping users enhance their financial management and plan for long-term growth. https://youtu.be/hO1HMzON1AY Real-Time DeFi Yield Tracking iYield distinguishes itself among other crypto portfolio trackers by integrating with a growing list of the top DeFi and StakeFi protocols, ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
295745,pepeto-and-pepe-unchained-compete-for-dominance-in-the-next-memecoin-era,https://coincu.com/pepeto-and-pepe-unchained-compete-for-dominance-in-the-next-memecoin-era/,visible_raw_url_in_text,0,0,0,0,0,13,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"inted to include a potential exchange listing and the beta version launch of PepetoSwap, the project’s core utility. https://x.com/Pepetocoin/status/1864282909319848198 By adhering to its roadmap, Pepeto works to continue to build trust and excitement within its growing community. The upgraded platform will soon serve as the foundation for",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
295539,metaplex-protocol-achieves-record-breaking-protocol-fees-in-november-2024,https://coincu.com/metaplex-protocol-achieves-record-breaking-protocol-fees-in-november-2024/,visible_raw_url_in_text,0,0,0,0,2,5,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," developers, creators, and users worldwide to participate in a decentralized and inclusive digital economy. Website: https://www.metaplex.com/ X: https://x.com/metaplex Discord: https://discord.com/invite/6FaDSP2zms Contact Marketing Dan Forgd dan@forgd.com ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
295351,pepe-unchained-nears-presale-conclusion-pepeto-prepares-for-utility-driven-growth,https://coincu.com/pepe-unchained-nears-presale-conclusion-pepeto-prepares-for-utility-driven-growth/,visible_raw_url_in_text,0,0,0,0,0,11,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"Launch As part of its ongoing roadmap execution, Pepeto has unveiled a significant upgrade to its official website, https://pepeto.io/ This enhancement reflects the team’s commitment to providing a seamless user experience and preparing for the upcoming launch of PepetoSwap’s beta version. By adhering to its ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
295029,memecoin-project-raises-over-1m-unveils-website-upgrade-and-announces-upcoming-pepetoswap-launch,https://coincu.com/memecoin-project-raises-over-1m-unveils-website-upgrade-and-announces-upcoming-pepetoswap-launch/,visible_raw_url_in_text,0,0,0,0,0,27,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," is now progressing toward Q1 2025 milestones. As part of its ongoing growth, a recent update to its official website, https://pepetotoken.io , signals preparations for a potential announcement regarding PepetoSwap technology. With its evolving exchange ecosystem and growing interest, Pepeto is attracting early adopte",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
293953,pepeto-unveils-innovations-in-the-memecoin-space-ahead-of-2025,https://coincu.com/pepeto-unveils-innovations-in-the-memecoin-space-ahead-of-2025/,visible_raw_url_in_text,0,0,0,0,0,12,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal," Token Listing Platform: Offers token owners a space to list their assets, fostering collaboration. Youtube : https://youtu.be/mFjoOLU4yqQ Visual Storytelling Pepeto engages its community through a series of animated episodes that chronicle its quest to gather the six sacred documents. Available on Pepeto’s ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
293710,anzen-announces-tge-and-launchpad-sale-on-base-as-tvl-reaches-92-million,https://coincu.com/anzen-announces-tge-and-launchpad-sale-on-base-as-tvl-reaches-92-million/,visible_raw_url_in_text,0,0,0,0,0,7,yes,yes,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|press_release_wire_style|no_local_gsc_backlink_signal,"or more information on how to be eligible for Anzen’s upcoming airdrop and join the launchpad sale, users can visit: https://anzen.finance/everything-you-need-to-know-about-anz https://x.com/AnzenFinance https://anzen.finance/ Contact Marketing Cindy Lin Anzen Finance cindy@anzen.finance ",,,wire_style_yes + promo_pattern_yes + qc_fail + zero_local_signal cohort; safest first-wave delete batch.
